thesis,subject
"

Über Gewisse Globale und Lokale Topologische Bedingungen",Mathematics Subject Classification: 54—General topology
"

Einbettungsprobleme für die Westonschen perfekten Operatoren",Mathematics Subject Classification: 47—Operator theory
"

Verallgemeinerte Produkte und Kongruenzen von Semimoduln",Mathematics Subject Classification: 16—Associative rings and algebras
"

Über die Grundlagen der projektiven Geometrie und allgemeine Zahlensysteme.",Mathematics Subject Classification: 51—Geometry
"

Kurvennetze auf Flächen",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Untersuchungen über die Theorie der Ideale",Mathematics Subject Classification: 11—Number theory
"

Über Normalteiler und Supplemente in endlichen Gruppen",Mathematics Subject Classification: 20—Group theory and generalizations
"

An approach to nonarchimedean banach modules from the perspective of category theory with a discussion of orthonormalizable modules and completely continuous maps",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Homologie-Darstellungen des Wagoner-Komplexes und eine Steinberg-Darstellung von $\Gl_n(\Z/p^l\Z)$",Mathematics Subject Classification: 19—K-theory
"

Zur Inhaltslehre der Ebenen Hyperbolischen Geometrie",Mathematics Subject Classification: 51—Geometry
"

Crystals of relative displays and Grothendieck-Messing deformation theory",Mathematics Subject Classification: 14—Algebraic geometry
"

Ein Beitrag zur Synthese des Dreistabgetriebes",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

$K$-theoretic methods in the representation theory of $p$-adic analytic groups",Mathematics Subject Classification: 11—Number theory
"

Die Quadratischen Birationalen Transformationen der Strahlen des R3",Mathematics Subject Classification: 51—Geometry
"

Characters in Locally Analytic Representation Theory of p-adic Reductive Groups",Mathematics Subject Classification: 11—Number theory
"

Deligne-Lusztig Characters Associated with Galois Representations and their Reductions mod p",Mathematics Subject Classification: 11—Number theory
"

Beitrag zur Theorie der Modulfunktionen 2. Grades",Mathematics Subject Classification: 30—Functions of a complex variable
"

Formale Begriffsanalyse mit unscharfen Begriffen","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Homologiegruppen Rationaler Varietäten",Mathematics Subject Classification: 08—General algebraic systems
"

Auslander Regularity of p-adic Distribution Algebras",Mathematics Subject Classification: 11—Number theory
"

The stabilization and K-theory of pointed derivators",Mathematics Subject Classification: 19—K-theory
"

Fractional Non-Archimedean Differentiability",Mathematics Subject Classification: 11—Number theory
"

Invariant Distributions on p-Adic Analytic Groups",Mathematics Subject Classification: 11—Number theory
"

deRham-Kohomologie in der rigiden Analysis",Mathematics Subject Classification: 11—Number theory
"

Elliptic Curves Over the Rationals with a Point of Order 2 and Good Reduction Away from {2,p}",Mathematics Subject Classification: 11—Number theory
"

Characteristic Elements, Pairings, and Functional Equations in Non-commutative Iwasawa Theory",Mathematics Subject Classification: 11—Number theory
"

Computations and comparison of generalized Montréal functors",Mathematics Subject Classification: 11—Number theory
"

Reducing Communication Costs in Multi-Party Computation",Mathematics Subject Classification: 68—Computer science
"

On the security of key exchange protocols",Mathematics Subject Classification: 68—Computer science
"

Towards Secure Multi-Party Computation on the Internet: Few Rounds and Many Parties",Mathematics Subject Classification: 68—Computer science
"

Game theory applied to cybersecurity threat mitigation : analysis of threshold FlipThem","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The geometry of Cartan connections on CR-manifolds",Mathematics Subject Classification: 51—Geometry
"

Optimizing Secure Multiparty Computation Protocols for Dishonest Majority",Mathematics Subject Classification: 68—Computer science
"

Geometry of Arithmetic Surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

On Geometrical Properties of Homogeneous Spaces",Mathematics Subject Classification: 53—Differential geometry
"

On Certain Sets of Heegner Points and Heegner Paths",Mathematics Subject Classification: 11—Number theory
"

Integer Symmetric Matrices: Counterexamples to Estes--Guralnick's conjecture",Mathematics Subject Classification: 11—Number theory
"

Cyclotomic Matrices over Quadratic Integer Rings",Mathematics Subject Classification: 05—Combinatorics
"

Lattice-based cryptanalysis",Mathematics Subject Classification: 11—Number theory
"

Design and Implementation of Secure Multi-Party Computation",Mathematics Subject Classification: 68—Computer science
"

Reinforcement Learning in Games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Towards Practical Lattice-Based Cryptography",Mathematics Subject Classification: 68—Computer science
"

Markovian decision processes with reference to queueing theory","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Anonymity and Independence in Multiparty Protocols",Mathematics Subject Classification: 68—Computer science
"

On the Hardness of the Shortest Vector Problem",Mathematics Subject Classification: 68—Computer science
"

On Practical Cryptographic Protocols and Schemes",Mathematics Subject Classification: 68—Computer science
"

Cryptographic Protocols with Anonymity Preserving Properties",Mathematics Subject Classification: 68—Computer science
"

On Small Degree Extension Fields in Cryptology",Mathematics Subject Classification: 68—Computer science
"

Practical Privacy-Preserving Cryptographic Protocols",Mathematics Subject Classification: 68—Computer science
"

Extensions of Public-Key, Identity-Based and Certificateless Encryption Schemes",Mathematics Subject Classification: 68—Computer science
"

Design and Analysis of Semantically Secure Public Key Encryption Schemes",Mathematics Subject Classification: 68—Computer science
"

Synchronisation Services for Digital Continuous Media",Mathematics Subject Classification: 68—Computer science
"

Zero-Knowledge Proofs in Theory and Practice",Mathematics Subject Classification: 68—Computer science
"

Elliptic Curves over Number Fields",Mathematics Subject Classification: 11—Number theory
"

Building Networks for Tomorrow's Traffic",Mathematics Subject Classification: 68—Computer science
"

Design and Implementation of Software Radios Using a General Purpose Processor",Mathematics Subject Classification: 68—Computer science
"

Improving Network Extensibility and Scalability using Software Defined Networking",Mathematics Subject Classification: 68—Computer science
"

Latency-driven performance in data centres",Mathematics Subject Classification: 68—Computer science
"

Toward online behavioural traffic classification",Mathematics Subject Classification: 68—Computer science
"

","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Topological Characteristics of IP Networks",Mathematics Subject Classification: 68—Computer science
"

Latency-First Datacenter Network Scheduling",Mathematics Subject Classification: 68—Computer science
"

Cluster storage for commodity computation",Mathematics Subject Classification: 68—Computer science
"

Invariants de classes pour les variétés abéliennes á  réduction semi-stable",Mathematics Subject Classification: 11—Number theory
"

The Scattering of Waves from Rough Surfaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Design and Analysis of Semantically Secure Public Key Encryption Schemes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

The user-safe device I/O architecture",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 05—Combinatorics
"

",Mathematics Subject Classification: 68—Computer science
"

The propagation of very long wireless waves","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Enumeration of factorizations in the symmetric group: from centrality to non-centrality",Mathematics Subject Classification: 05—Combinatorics
"

Combinatorial Constructions for Transitive Factorizations in the Symmetric Group",Mathematics Subject Classification: 05—Combinatorics
"

Character Polynomials and Lagrange Inversion",Mathematics Subject Classification: 05—Combinatorics
"

Algebraic Methods and Monotone Hurwitz Numbers",Mathematics Subject Classification: 05—Combinatorics
"

An Investigation of the Ionospheric D Region at Sunrise",Mathematics Subject Classification: 92—Biology and other natural sciences
